species,gridlat,gridlon,d18oc,d18osw,t_annual,t_seasonal,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
N. pachyderma,60.5,-7.5,3.93,0.42580825090408325,9.73339557647705,9.73339557647705,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,60.5,3.5,1.57,0.09682170301675797,9.590554237365723,9.590554237365723,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,61.5,-3.5,2.39,0.4232507348060608,9.136723518371582,9.136723518371582,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,61.5,-2.5,2.56,0.4178712069988251,9.38022518157959,9.38022518157959,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,-30.5,3.24,0.20827920734882355,7.634574890136719,7.634574890136719,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,-29.5,3.09,0.2191952019929886,7.801605224609375,7.801605224609375,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,-14.5,3.09,0.3817686140537262,9.242999076843262,9.242999076843262,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,-4.5,2.673,0.40871548652648926,8.251185417175293,8.251185417175293,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,-2.5,2.5549999999999997,0.4102822244167328,8.66336441040039,8.66336441040039,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,-0.5,1.51,0.38090845942497253,9.144610404968262,9.144610404968262,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,1.5,2.615,0.2946374714374542,9.239733695983887,9.239733695983887,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,2.5,1.93,0.2451619952917099,9.30582332611084,9.30582332611084,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,3.5,2.09,0.19717685878276825,9.372664451599121,9.372664451599121,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,62.5,4.5,2.1,0.1522127389907837,9.5337495803833,9.5337495803833,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,-29.5,3.47,0.13089166581630707,7.311511993408203,7.311511993408203,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,-28.5,3.1999999999999997,0.16476039588451385,7.4398040771484375,7.4398040771484375,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,-27.5,3.4,0.2127852439880371,7.57562780380249,7.57562780380249,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,-25.5,2.12,0.29245948791503906,7.983846664428711,7.983846664428711,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,-13.5,3.95,0.33591386675834656,8.155245780944824,8.155245780944824,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,-0.5,2.025,0.387334942817688,8.528376579284668,8.528376579284668,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,0.5,1.94,0.36279621720314026,8.686576843261719,8.686576843261719,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,1.5,2.23,0.3279974162578583,8.861336708068848,8.861336708068848,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,2.5,1.96,0.2890024483203888,9.004260063171387,9.004260063171387,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,63.5,3.5,2.06,0.24975982308387756,9.123290061950684,9.123290061950684,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,64.5,-29.5,2.6199999999999997,-0.031654320657253265,6.475654125213623,6.475654125213623,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,64.5,-28.5,2.17,0.02924380637705326,6.592968463897705,6.592968463897705,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,64.5,-12.5,3.91,0.28556904196739197,6.8576979637146,6.8576979637146,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,64.5,-10.5,3.0,0.2926546037197113,6.304991245269775,6.304991245269775,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,64.5,-7.5,2.9,0.3376954197883606,6.112142562866211,6.112142562866211,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,64.5,-6.5,2.62,0.34993842244148254,6.222917556762695,6.222917556762695,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,64.5,-0.5,2.3000000000000003,0.3925558030605316,8.05099868774414,8.05099868774414,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,65.5,-28.5,2.3,-0.1632288545370102,5.336759567260742,5.336759567260742,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,65.5,-8.5,3.045,0.29176589846611023,5.040233135223389,5.040233135223389,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,65.5,-7.5,3.085,0.31119537353515625,5.32793664932251,5.32793664932251,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,65.5,-6.5,2.73,0.326480895280838,5.5961761474609375,5.5961761474609375,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,65.5,-4.5,2.8274999999999997,0.3548789322376251,6.262765884399414,6.262765884399414,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,65.5,-3.5,2.51,0.36854442954063416,6.625158786773682,6.625158786773682,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,65.5,-2.5,2.395,0.3809415102005005,6.993230819702148,6.993230819702148,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,65.5,-0.5,2.72,0.3940959572792053,7.690374374389648,7.690374374389648,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,65.5,3.5,2.62,0.3427041471004486,8.596142768859863,8.596142768859863,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,-25.5,3.225,0.03937637060880661,4.358055591583252,4.358055591583252,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,-10.5,3.70843883744,0.22085809707641602,3.705322027206421,3.705322027206421,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,-2.5,2.38,0.36967381834983826,6.66900110244751,6.66900110244751,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,-0.5,2.325,0.390330970287323,7.387826442718506,7.387826442718506,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,1.5,2.0,0.3944609761238098,7.944730281829834,7.944730281829834,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,2.5,2.2,0.3881097733974457,8.141866683959961,8.141866683959961,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,4.5,2.28,0.3546005189418793,8.436864852905273,8.436864852905273,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,6.5,2.91,0.2929205000400543,8.570098876953125,8.570098876953125,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,7.5,2.1418663365714288,0.24619077146053314,8.591906547546387,8.591906547546387,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,66.5,8.5,2.37,0.1901005506515503,8.597798347473145,8.597798347473145,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,-21.5,3.41,-0.05788790062069893,2.903425931930542,2.903425931930542,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,-18.5,3.49,-0.05617186054587364,3.2431423664093018,3.2431423664093018,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,-11.5,3.32,0.1677892953157425,3.0837574005126953,3.0837574005126953,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,-9.5,3.35,0.21083055436611176,3.6358232498168945,3.6358232498168945,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,-8.5,3.19,0.23673704266548157,3.9886529445648193,3.9886529445648193,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,-7.5,2.83,0.2616165578365326,4.3635125160217285,4.3635125160217285,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,-6.5,2.715,0.2838533818721771,4.761532306671143,4.761532306671143,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,-4.5,2.59,0.3226729929447174,5.59898042678833,5.59898042678833,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,1.5,2.42,0.39600974321365356,7.646267414093018,7.646267414093018,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,2.5,2.26,0.3974965214729309,7.845803737640381,7.845803737640381,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,5.5,2.376666666666667,0.3582559823989868,8.181960105895996,8.181960105895996,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,7.5,2.3466666666666667,0.28390395641326904,8.263520240783691,8.263520240783691,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,8.5,2.34,0.2316969782114029,8.266304969787598,8.266304969787598,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,9.5,2.203333333333333,0.17664723098278046,8.24119758605957,8.24119758605957,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,67.5,11.5,1.88,0.09143950045108795,8.0184965133667,8.0184965133667,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,-22.5,3.41,-0.1597425490617752,1.0002549886703491,1.0002549886703491,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,-21.5,3.4966666666666666,-0.18555045127868652,1.2994507551193237,1.2994507551193237,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,-20.5,3.54,-0.17915083467960358,1.6457833051681519,1.6457833051681519,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,-13.5,3.545,0.07210958749055862,2.246467351913452,2.246467351913452,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,-11.5,3.67,0.12859788537025452,2.6319024562835693,2.6319024562835693,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,-10.5,3.37,0.15185195207595825,2.9046242237091064,2.9046242237091064,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,-0.5,2.35,0.3630326986312866,6.713906764984131,6.713906764984131,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,0.5,2.373333333333333,0.3754778802394867,6.994565963745117,6.994565963745117,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,1.5,2.59,0.38509854674339294,7.210357189178467,7.210357189178467,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,3.5,2.36,0.39405137300491333,7.557231426239014,7.557231426239014,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,4.5,2.37,0.39057043194770813,7.667261123657227,7.667261123657227,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,9.5,2.2,0.22580166161060333,7.875549793243408,7.875549793243408,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,68.5,12.5,1.78,0.1357610821723938,7.764984607696533,7.764984607696533,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-19.5,3.51,-0.25985386967658997,0.6669816374778748,0.6669816374778748,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-18.5,3.26,-0.23397697508335114,0.968898355960846,0.968898355960846,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-17.5,3.48,-0.19199874997138977,1.135114312171936,1.135114312171936,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-14.5,3.7,-0.026897531002759933,1.5235567092895508,1.5235567092895508,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-13.5,3.55,0.016193173825740814,1.7466225624084473,1.7466225624084473,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-12.5,3.7,0.05268802493810654,1.9635833501815796,1.9635833501815796,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-9.5,3.2,0.13516543805599213,2.757516622543335,2.757516622543335,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-8.5,3.43,0.16154402494430542,3.148704767227173,3.148704767227173,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-6.5,2.9,0.21190418303012848,3.9124724864959717,3.9124724864959717,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-4.5,2.5,0.2683389484882355,4.748351097106934,4.748351097106934,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-3.5,2.44,0.2909408509731293,5.123412609100342,5.123412609100342,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,-0.5,2.55,0.335549920797348,6.11746072769165,6.11746072769165,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,3.5,2.58,0.3800312876701355,6.972553253173828,6.972553253173828,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,69.5,4.5,2.61,0.38173148036003113,7.104058742523193,7.104058742523193,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-18.5,3.34,-0.3525671064853668,0.11402914673089981,0.7160362601280212,1,0,0,0,1,1,1,1,1,1,1,0
N. pachyderma,70.5,-17.5,4.11,-0.30926844477653503,0.3870199918746948,0.8638632893562317,1,0,0,0,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-16.5,3.4766666666666666,-0.2459876835346222,0.5894200205802917,1.1098955869674683,1,0,0,0,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-13.5,3.4,-0.08014246821403503,1.162671685218811,1.162671685218811,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-12.5,3.442,-0.036103423684835434,1.3980826139450073,1.3980826139450073,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-10.5,3.2566666666666664,0.05455378443002701,1.8965840339660645,1.8965840339660645,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-6.5,2.9,0.1584426611661911,3.2139081954956055,3.2139081954956055,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-5.5,3.31,0.18699859082698822,3.5818517208099365,3.5818517208099365,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-3.5,2.545,0.24848340451717377,4.2803778648376465,4.2803778648376465,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-2.5,2.65,0.2690660059452057,4.637596607208252,4.637596607208252,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,-0.5,2.46,0.3000507056713104,5.241883754730225,5.241883754730225,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,3.5,2.44,0.3538399040699005,6.1724066734313965,6.1724066734313965,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,11.5,2.53,0.2641252875328064,7.087278366088867,7.087278366088867,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,12.5,2.38,0.25450900197029114,7.158474445343018,7.158474445343018,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,13.5,2.56,0.24467602372169495,7.284348011016846,7.284348011016846,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,70.5,16.5,2.38,0.20669934153556824,7.456948757171631,7.456948757171631,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,71.5,-15.5,3.34,-0.32607465982437134,0.26615166664123535,0.9895687699317932,1,0,0,0,1,1,1,1,1,1,1,0
N. pachyderma,71.5,-14.5,3.4050000000000002,-0.2830355763435364,0.46921253204345703,0.9830090403556824,1,0,0,0,1,1,1,1,1,1,1,1
N. pachyderma,71.5,-8.5,2.95,0.037890512496232986,1.77312171459198,1.77312171459198,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,71.5,-3.5,3.23,0.19326341152191162,3.230382204055786,3.230382204055786,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,71.5,1.5,2.87,0.29778623580932617,4.6862053871154785,4.6862053871154785,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,71.5,14.5,2.63,0.26465773582458496,6.801881790161133,6.801881790161133,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,71.5,15.5,2.7,0.2416583150625229,6.814669132232666,6.814669132232666,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,72.5,-14.5,3.59,-0.461915522813797,0.051436662673950195,0.6896587610244751,1,0,0,0,1,1,1,1,1,1,1,0
N. pachyderma,72.5,-13.5,3.41,-0.41003307700157166,0.20131994783878326,0.8767474889755249,1,0,0,0,1,1,1,1,1,1,1,0
N. pachyderma,72.5,-12.5,3.42,-0.33106333017349243,0.35856249928474426,0.6980069875717163,1,0,1,0,1,1,1,1,1,1,1,1
N. pachyderma,72.5,-10.5,3.19,-0.17562638223171234,0.6520882844924927,1.0164878368377686,1,0,1,0,1,1,1,1,1,1,1,1
N. pachyderma,72.5,-9.5,3.4850000000000003,-0.10853315144777298,0.8136449456214905,1.1925559043884277,1,0,1,0,1,1,1,1,1,1,1,1
N. pachyderma,72.5,-7.5,3.665,-0.032985758036375046,1.1906142234802246,1.3873436450958252,1,1,1,0,1,1,1,1,1,1,1,1
N. pachyderma,72.5,-0.5,3.47,0.2342337667942047,2.966876745223999,2.966876745223999,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,72.5,8.5,2.74,0.30510011315345764,5.472999572753906,5.472999572753906,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,72.5,9.5,2.5,0.30708691477775574,5.684648513793945,5.684648513793945,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,72.5,11.5,2.56,0.30936703085899353,6.00068998336792,6.00068998336792,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,72.5,13.5,2.55,0.29406410455703735,6.139139175415039,6.139139175415039,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,72.5,14.5,2.41,0.2756834328174591,6.134897232055664,6.134897232055664,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,73.5,-9.5,3.495,-0.22103114426136017,0.26627078652381897,1.0459113121032715,1,0,0,0,0,1,1,1,1,1,1,1
N. pachyderma,73.5,-0.5,3.79,0.20472308993339539,1.9751907587051392,1.9751907587051392,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,73.5,2.5,3.89,0.2596210539340973,2.8594188690185547,2.8594188690185547,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,73.5,5.5,3.32,0.27502065896987915,3.832082509994507,3.832082509994507,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,73.5,9.5,2.79,0.3025681674480438,5.002557277679443,5.002557277679443,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,74.5,-2.5,3.67,0.1070898026227951,0.8305448889732361,1.4721965789794922,1,0,0,0,1,1,1,1,1,1,1,1
N. pachyderma,74.5,-0.5,3.86,0.17493277788162231,1.296935796737671,1.296935796737671,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,74.5,5.5,3.47,0.253101110458374,3.1528570652008057,3.1528570652008057,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,74.5,13.5,2.65,0.29944926500320435,4.707984447479248,4.707984447479248,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,75.5,-4.5,3.88,-0.06784161180257797,0.15145248174667358,1.176082730293274,1,0,0,0,0,1,1,1,1,1,1,0
N. pachyderma,75.5,0.5,3.94,0.15952645242214203,1.1968474388122559,1.1968474388122559,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,75.5,1.5,3.62,0.180308997631073,1.473913311958313,1.473913311958313,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,75.5,11.5,3.05,0.3052603006362915,4.229434490203857,4.229434490203857,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,75.5,41.5,3.74,-0.36558470129966736,1.2738925218582153,1.2738925218582153,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,77.5,9.5,3.25,0.13847264647483826,3.3228626251220703,3.3228626251220703,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,78.5,-3.5,3.06,-0.6711177229881287,0.053609173744916916,0.053609173744916916,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,78.5,1.5,3.03,-0.2424212247133255,1.0133349895477295,1.0133349895477295,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,78.5,4.5,2.84,-0.11230511218309402,1.65925931930542,1.65925931930542,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,78.5,6.5,3.31,-0.08914121240377426,2.086390972137451,2.086390972137451,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,78.5,8.5,3.15,-0.054212357848882675,2.618835687637329,2.618835687637329,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,79.5,-1.5,3.37,-0.8570141792297363,0.35221168398857117,0.35221168398857117,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,79.5,-0.5,2.88,-0.7250591516494751,0.38086915016174316,0.38086915016174316,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,79.5,2.5,2.92,-0.4188076853752136,0.921773374080658,0.921773374080658,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,79.5,4.5,3.19,-0.31203702092170715,1.2763543128967285,1.2763543128967285,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,79.5,6.5,3.4,-0.3040347695350647,1.6214624643325806,1.6214624643325806,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,79.5,7.5,2.58,-0.2989182770252228,1.8176990747451782,1.8176990747451782,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,80.5,6.5,3.18,-0.5025884509086609,1.0585509538650513,1.0585509538650513,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,80.5,8.5,2.39,-0.49705174565315247,1.3437258005142212,1.3437258005142212,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,81.5,4.5,3.11,-0.693072497844696,0.19034583866596222,0.19034583866596222,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,81.5,5.5,2.68,-0.6906701326370239,0.31973668932914734,0.31973668932914734,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,81.5,15.5,3.12,-0.8162410855293274,0.2857308089733124,0.4124254286289215,1,0,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-41.5,13.5,0.14,0.1560819000005722,13.277010917663574,14.302936553955078,1,0,1,1,0,0,0,0,0,0,0,0
T. sacculifer,-40.5,13.5,0.288,0.23643510043621063,14.648250579833984,15.703333854675293,0,1,1,1,0,0,0,0,0,0,0,0
T. sacculifer,-40.5,25.5,-0.6463,0.2954467833042145,16.220359802246094,17.791170120239258,1,1,1,0,0,0,0,0,0,0,0,0
T. sacculifer,-35.5,16.5,-0.6849999999999999,0.49494898319244385,18.35074234008789,20.217405319213867,1,1,1,0,0,0,0,0,0,0,0,0
T. sacculifer,-34.5,17.5,-0.565,0.48824211955070496,17.659364700317383,19.463899612426758,1,1,0,0,0,0,0,0,0,0,0,1
T. sacculifer,-32.5,-36.5,-0.49,0.7056183815002441,19.906660079956055,21.982358932495117,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-32.5,-27.5,0.79,0.6456773281097412,19.79071807861328,22.472301483154297,1,1,1,1,0,0,0,0,0,0,0,0
T. sacculifer,-31.5,-36.5,0.22500000000000003,0.7504514455795288,20.560426712036133,22.2489013671875,1,1,1,1,1,0,0,0,0,0,0,1
T. sacculifer,-31.5,-35.5,-0.20500000000000002,0.7374300956726074,20.517812728881836,22.217803955078125,1,1,1,1,1,0,0,0,0,0,0,1
T. sacculifer,-31.5,-30.5,0.05,0.693223237991333,20.420103073120117,22.5926570892334,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-31.5,-29.5,-0.43999999999999995,0.6901857852935791,20.433462142944336,22.634122848510742,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-31.5,-28.5,0.52,0.6887790560722351,20.44253921508789,22.261228561401367,1,1,1,1,1,0,0,0,0,0,0,1
T. sacculifer,-30.5,-38.5,-0.27,0.834179162979126,21.31354522705078,22.41421890258789,1,1,1,1,1,1,0,0,0,0,1,1
T. sacculifer,-30.5,-37.5,-0.42,0.8167180418968201,21.26267433166504,22.66910171508789,1,1,1,1,1,1,0,0,0,0,0,1
T. sacculifer,-30.5,3.5,0.45,0.6407625079154968,19.291292190551758,21.464399337768555,1,1,1,1,0,0,0,0,0,0,0,0
T. sacculifer,-29.5,-45.5,-0.38,0.9123021364212036,22.418291091918945,22.643861770629883,1,1,1,1,1,1,1,0,1,1,1,1
T. sacculifer,-29.5,-43.5,-0.01,0.9570066332817078,22.21051597595215,22.6572208404541,1,1,1,1,1,1,1,0,0,1,1,1
T. sacculifer,-29.5,11.5,0.1,0.5271582007408142,18.5106258392334,20.936965942382812,1,1,1,0,0,0,0,0,0,0,0,0
T. sacculifer,-29.5,13.5,-0.3333333333333333,0.4728974997997284,17.743099212646484,20.024133682250977,1,1,1,0,0,0,0,0,0,0,0,0
T. sacculifer,-28.5,-31.5,-0.72,0.8565335273742676,22.183815002441406,22.981252670288086,1,1,1,1,1,1,1,0,0,0,1,1
T. sacculifer,-28.5,1.5,-0.27,0.695589542388916,19.929258346557617,21.539871215820312,1,1,1,1,1,0,0,0,0,0,0,1
T. sacculifer,-27.5,-45.5,-0.782308220863342,0.9149347543716431,23.19733428955078,23.19733428955078,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-26.5,-46.5,-0.42,0.8647946119308472,23.34181785583496,23.34181785583496,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-26.5,5.5,-0.44,0.6479130387306213,19.654191970825195,21.529598236083984,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-26.5,11.5,-0.45,0.4839470386505127,18.016061782836914,20.15433692932129,1,1,1,0,0,0,0,0,0,0,0,0
T. sacculifer,-24.5,5.5,-0.84,0.6479424238204956,19.892656326293945,21.760421752929688,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-24.5,6.5,-0.71,0.6224589347839355,19.71951675415039,21.608102798461914,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-24.5,7.5,-0.30000000000000004,0.5953406095504761,19.53120994567871,21.426380157470703,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-23.5,10.5,-0.39,0.5086161494255066,18.452102661132812,20.697799682617188,1,1,1,0,0,0,0,0,0,0,0,0
T. sacculifer,-22.5,-38.5,-0.99,1.1757519245147705,25.179704666137695,25.179704666137695,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-22.5,5.5,-0.28,0.6631850004196167,20.12051010131836,22.03468132019043,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-22.5,6.5,-0.64,0.6377050876617432,19.93925666809082,21.866899490356445,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-21.5,-39.5,-0.89,1.1593528985977173,25.485061645507812,25.485061645507812,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-21.5,-38.5,-0.83,1.1679892539978027,25.488508224487305,25.488508224487305,1,1,1,1,1,1,1,1,1,1,1,1
T. sacculifer,-21.5,5.5,-0.5700000000000001,0.6809985041618347,20.23606300354004,21.86733055114746,1,1,1,1,1,0,0,0,0,0,0,1
T. sacculifer,-21.5,7.5,-0.38,0.633701741695404,19.82091522216797,21.795635223388672,1,1,1,1,1,0,0,0,0,0,0,0
T. sacculifer,-21.5,8.5,-0.28,0.6078618168830872,19.497737884521484,21.45047950744629,1,1,1,1,1,0,0,0,0,0,0,0
